timestamp,open,high,low,close,volume
2024-05-29,2710.0000,2710.0000,2662.3000,2690.1000,2769
2024-05-28,2670.0000,2711.4000,2670.0000,2701.2000,4392
2024-05-27,2687.0000,2700.0000,2658.9500,2667.3500,22303
2024-05-24,2716.0500,2717.1500,2674.1500,2683.3000,5481
2024-05-23,2716.0000,2727.4500,2695.2000,2713.7000,13256
2024-05-22,2692.7500,2735.4500,2676.6500,2706.7500,25884
2024-05-21,2700.0000,2721.2000,2658.2000,2710.1500,5543
2024-05-17,2695.9500,2706.1500,2662.8500,2682.0500,10381
2024-05-16,2714.9500,2714.9500,2640.1500,2686.9000,25824
2024-05-15,2822.0500,2847.5500,2666.0000,2673.5000,31606
2024-05-14,2866.8000,2887.0500,2801.1500,2818.4000,18541
2024-05-13,2798.1500,2872.0000,2779.1500,2859.6500,34190
2024-05-10,2771.2500,2828.0000,2767.8500,2798.1500,28974
2024-05-09,2842.1000,2842.1000,2758.0000,2765.5000,9940
2024-05-08,2860.7500,2862.8000,2801.7500,2830.4000,6454
2024-05-07,2875.0000,2961.1500,2831.8500,2861.8500,38807
2024-05-06,2785.7000,2870.0000,2785.7000,2859.6500,7642
2024-05-03,2812.0500,2837.6500,2778.1000,2793.6500,7723
2024-05-02,2808.5000,2865.5000,2789.0000,2811.4000,6181
2024-04-30,2820.0500,2861.8000,2756.0000,2824.7000,26681
2024-04-29,2865.0000,2875.0000,2812.7000,2826.5000,12101
2024-04-26,2794.0500,2866.9500,2791.4500,2855.2500,9202
2024-04-25,2750.1500,2808.0000,2739.0500,2799.4500,9205
2024-04-24,2690.0000,2754.0000,2680.4000,2747.7500,6754
2024-04-23,2656.1500,2709.5000,2650.0000,2688.9500,4556
2024-04-22,2656.0000,2666.0000,2643.0000,2656.5000,4606
2024-04-19,2630.4500,2662.0000,2630.0000,2650.6500,5350
2024-04-18,2704.7500,2718.9500,2655.4000,2666.1000,5370
2024-04-16,2670.0000,2721.9500,2660.0000,2701.1500,10106
2024-04-15,2610.0000,2685.0000,2585.1000,2672.1000,24019
2024-04-12,2657.1500,2695.0000,2649.4500,2662.2000,7324
2024-04-10,2622.3500,2676.9500,2605.0000,2654.0500,12156
2024-04-09,2701.8500,2701.8500,2615.0500,2620.7500,19167
2024-04-08,2744.0000,2744.0000,2685.0000,2698.7500,9183
2024-04-05,2738.1500,2742.0000,2707.3000,2729.7500,12177
2024-04-04,2805.0000,2806.5000,2695.0000,2713.1500,24303
2024-04-03,2782.2000,2813.8000,2771.2500,2803.6500,4457
2024-04-02,2728.8500,2807.5000,2715.0000,2782.2000,10632
2024-04-01,2749.2500,2749.2500,2678.3000,2713.6500,11653
2024-03-28,2691.8500,2741.9500,2633.3000,2710.9000,13226
2024-03-27,2759.9500,2759.9500,2650.0000,2657.3000,12745
2024-03-26,2700.2500,2760.9500,2678.5500,2746.9000,10598
2024-03-22,2699.9500,2715.1000,2676.0000,2708.2000,2672
2024-03-21,2679.4500,2707.3000,2653.3000,2678.9500,7300
2024-03-20,2620.5500,2684.0000,2613.4000,2664.6500,10233
2024-03-19,2729.4000,2729.6000,2598.3000,2615.6500,7774
2024-03-18,2749.8500,2749.8500,2716.4000,2733.5500,3820
2024-03-15,2722.0000,2747.8500,2675.2000,2726.7500,17548
2024-03-14,2540.0500,2697.7000,2530.1500,2685.9000,16945
2024-03-13,2605.0000,2658.5500,2540.0000,2573.0500,19680
2024-03-12,2607.0000,2618.9500,2581.7000,2603.7500,6119
2024-03-11,2608.5500,2625.0000,2578.4500,2607.0000,8802
2024-03-07,2554.9500,2594.0000,2527.9500,2579.0000,6551
2024-03-06,2524.2000,2561.4000,2507.1000,2555.1000,3402
2024-03-05,2572.9500,2584.4500,2521.6000,2543.5500,4734
2024-03-04,2525.0000,2583.7000,2524.4500,2578.1500,8142
2024-03-01,2531.0500,2552.2500,2520.4000,2533.1000,4275
2024-02-29,2497.7000,2538.9500,2475.0500,2528.1000,5883
2024-02-28,2554.9500,2554.9500,2482.6000,2497.7000,3403
2024-02-27,2521.6500,2555.0000,2515.9000,2530.1500,1851
2024-02-26,2540.0000,2541.5500,2513.4500,2520.1000,3597
2024-02-23,2540.3500,2559.9000,2522.5500,2547.2000,3314
2024-02-22,2525.6500,2543.0000,2499.9000,2537.6000,2706
2024-02-21,2535.7000,2559.0500,2522.3000,2535.4500,3283
2024-02-20,2560.2000,2568.4500,2512.1000,2532.9500,6792
2024-02-19,2577.1500,2594.4500,2561.2500,2570.1500,2286
2024-02-16,2598.1500,2599.6000,2551.5500,2576.8500,4309
2024-02-15,2594.8000,2620.0000,2582.0000,2589.0000,5003
2024-02-14,2511.7500,2604.2000,2511.7500,2594.6000,5987
2024-02-13,2544.9000,2556.7000,2509.2000,2550.9000,4487
2024-02-12,2501.5000,2545.3000,2501.5000,2512.2000,1822
2024-02-09,2501.3500,2541.0000,2487.1500,2531.4500,4623
2024-02-08,2548.0500,2556.3500,2492.5000,2500.2000,3071
2024-02-07,2565.7500,2566.0500,2516.8000,2549.5500,5193
2024-02-06,2531.0000,2570.6000,2523.4500,2565.7500,6609
2024-02-05,2542.9500,2575.7500,2518.9500,2529.2500,8836
2024-02-02,2518.0000,2547.5000,2495.2000,2543.6000,4254
2024-02-01,2569.5000,2604.6500,2488.0000,2503.2000,13582
2024-01-31,2511.4500,2578.0000,2488.1500,2569.5000,12916
2024-01-30,2526.0000,2533.0000,2484.5500,2491.2000,3311
2024-01-29,2490.0500,2533.0000,2490.0000,2526.3500,4454
2024-01-25,2515.0500,2519.9500,2460.0000,2492.2000,5208
2024-01-24,2437.6500,2524.6000,2380.0500,2513.8000,12139
2024-01-23,2579.8500,2579.8500,2413.4500,2437.6500,18172
2024-01-19,2500.3000,2502.9000,2474.0000,2490.1000,5996
2024-01-18,2494.1000,2507.3000,2448.7000,2495.1500,4598
2024-01-17,2454.5000,2514.4000,2454.5000,2498.3500,4704
2024-01-16,2485.5500,2524.4500,2464.2000,2498.6000,7862
2024-01-15,2450.1500,2513.6000,2450.1500,2485.6500,9038
2024-01-12,2469.4500,2486.0000,2433.3000,2449.9500,7151
2024-01-11,2399.0000,2497.9500,2398.0000,2454.9000,23720
2024-01-10,2439.3000,2439.9000,2386.8500,2399.3500,14143
2024-01-09,2507.4000,2507.4000,2437.5500,2445.6500,8286
2024-01-08,2520.1000,2532.6000,2476.6500,2500.1000,7664
2024-01-05,2502.6000,2526.8500,2501.5000,2514.5000,8412
2024-01-04,2518.9500,2523.2000,2496.9500,2504.2500,6419
2024-01-03,2476.1500,2501.2500,2470.8000,2492.6500,4502
2024-01-02,2488.7500,2508.2500,2462.0000,2501.1000,7996
2024-01-01,2515.0500,2520.6000,2477.2500,2482.4000,9609
2023-12-29,2529.8500,2535.0000,2494.1500,2529.1500,8113
2023-12-28,2477.8500,2546.4500,2458.0000,2530.1500,16003
2023-12-27,2459.5500,2482.0000,2431.9500,2448.6500,38295
2023-12-26,2406.0000,2465.5500,2400.0000,2455.8500,5518
2023-12-22,2392.2000,2428.0000,2381.9500,2405.9500,4607
2023-12-21,2357.1000,2405.6500,2352.3500,2393.2000,6857
2023-12-20,2416.6000,2437.4000,2360.0000,2368.8500,10947
2023-12-19,2360.7500,2431.9000,2358.5500,2421.9000,11197
2023-12-18,2350.6500,2398.2500,2350.6500,2363.3000,5881
2023-12-15,2377.9500,2408.7000,2365.0000,2386.4000,7630
2023-12-14,2428.0000,2428.0000,2369.5000,2376.6500,10401
2023-12-13,2347.0000,2415.3000,2330.1000,2394.4000,9916
2023-12-12,2288.9000,2345.0000,2288.9000,2334.6000,11800
2023-12-11,2282.3000,2300.0000,2270.0000,2287.6000,5994
2023-12-08,2306.4000,2317.0000,2274.3000,2293.3000,8854
2023-12-07,2333.0000,2333.0000,2289.8500,2306.4000,10051
2023-12-06,2314.7500,2347.9000,2308.4000,2331.9000,4279
2023-12-05,2290.0000,2326.3000,2284.6000,2314.7500,5926
2023-12-04,2290.0000,2309.9500,2270.0500,2287.1000,9736
2023-12-01,2183.2000,2287.4000,2183.2000,2277.1000,19103
2023-11-30,2217.9500,2221.0000,2158.1000,2183.1500,23807
2023-11-29,2174.8500,2219.0000,2174.8500,2208.6000,12788
2023-11-28,2195.7000,2197.4000,2171.2500,2181.0000,11971
2023-11-24,2187.3500,2203.5000,2185.8500,2195.7000,6257
2023-11-23,2173.0500,2192.5500,2168.0000,2186.2000,4024
2023-11-22,2180.0000,2187.5500,2162.0000,2170.1000,3444
2023-11-21,2189.0000,2189.0000,2161.5000,2177.9500,8733
2023-11-20,2166.2000,2188.9500,2151.5500,2183.7000,14177
2023-11-17,2131.8000,2172.3500,2129.8000,2166.1000,6180
2023-11-16,2147.9500,2147.9500,2124.8500,2128.0500,3124
2023-11-15,2130.0500,2143.9000,2115.0000,2135.2500,6307
2023-11-13,2110.9000,2130.0000,2097.7000,2126.4000,5470
2023-11-10,2127.0000,2127.0000,2103.6000,2106.5500,4390
2023-11-09,2140.0000,2146.5500,2122.7000,2128.6500,5726
2023-11-08,2133.6000,2148.4000,2122.4500,2135.2000,52156
2023-11-07,2119.9000,2142.0000,2110.0000,2116.9500,8501
2023-11-06,2103.6500,2124.5000,2087.1000,2115.7000,5213
2023-11-03,2125.6000,2131.3500,2096.6500,2104.0500,8066
2023-11-02,2122.5500,2138.1000,2102.0000,2124.9000,6558
2023-11-01,2109.6000,2117.1500,2085.0000,2090.0500,7860
2023-10-31,2031.0500,2127.0000,2031.0500,2114.6000,17447
2023-10-30,2038.0000,2090.6500,2038.0000,2054.0000,7428
2023-10-27,2038.1500,2088.3000,2003.6500,2079.8500,22589
2023-10-26,2071.7500,2071.7500,2028.2000,2032.5000,10281
2023-10-25,2075.5000,2100.9000,2053.1000,2073.3000,7519
2023-10-23,2109.7000,2112.1000,2062.0000,2075.7000,7462
2023-10-20,2090.0000,2128.8500,2074.4000,2109.7000,14415
2023-10-19,2040.0500,2102.6000,2039.7000,2088.2000,9894
2023-10-18,2057.6000,2064.7000,2048.0000,2055.6500,4201
2023-10-17,2073.5000,2084.0000,2051.9000,2069.8000,6551
2023-10-16,2047.9500,2089.5000,2044.6500,2073.5000,7430
2023-10-13,2050.0000,2079.0500,2036.6000,2048.0500,11675
2023-10-12,2070.0000,2092.0000,2053.3000,2061.1000,9125
2023-10-11,2036.8000,2090.6500,2033.6500,2058.4500,16483
2023-10-10,2007.2500,2043.2500,2003.1000,2027.9500,9896
2023-10-09,1971.3000,2012.2500,1969.4000,2000.4000,4850
2023-10-06,1999.0000,2003.5500,1983.7500,1992.2500,8809
2023-10-05,1991.1500,2005.2000,1985.1500,1998.5500,58125
2023-10-04,1976.7000,2000.3500,1976.7000,1990.0000,5085
2023-10-03,2008.0000,2018.9000,1970.0000,1976.7000,9223
2023-09-29,1985.0000,2011.0000,1982.2000,2006.1500,9007
2023-09-28,2072.8000,2072.8000,1968.2500,1981.6500,18805
2023-09-27,2088.5500,2096.2500,2033.0000,2049.8000,32658
2023-09-26,1997.0500,2083.9500,1997.0500,2074.8500,12195
2023-09-25,2001.3000,2013.9000,1997.5000,2001.6500,5242
2023-09-22,1991.2000,2013.2500,1983.3500,2001.5000,4580
2023-09-21,2002.0000,2018.8500,1985.0000,1993.0500,37682
2023-09-20,1993.7000,2005.1000,1972.5000,1999.9000,3399
2023-09-18,1986.0500,2012.7000,1985.3500,1993.7000,9340
2023-09-15,1954.5000,1999.0000,1949.7500,1979.7500,65800
2023-09-14,1965.0500,1974.0000,1930.0000,1949.8000,38620
2023-09-13,1955.2500,2000.0000,1955.2500,1964.2000,9883
2023-09-12,2022.0000,2022.0000,1980.6000,1990.8500,14826
2023-09-11,2015.1500,2035.1000,2004.0500,2010.5000,20053
2023-09-08,2020.0500,2038.3500,2007.6000,2015.1500,11073
2023-09-07,2014.0000,2031.9000,2010.5000,2015.6500,12422
2023-09-06,1990.0500,2030.6000,1990.0500,2020.0500,16269
2023-09-05,1930.0500,1993.9000,1930.0500,1986.3000,7439
2023-09-04,1938.0000,1963.3500,1934.0000,1940.8500,6778
2023-09-01,1941.0000,1950.2500,1915.0000,1938.7500,8575
2023-08-31,1951.6500,1971.0000,1934.3500,1941.4500,59863
2023-08-30,1940.0500,1979.9500,1937.0000,1940.4000,9060
2023-08-29,1937.2000,1969.2500,1937.2000,1958.2000,9629
2023-08-28,1972.3500,1972.3500,1933.1500,1937.2000,34824
2023-08-25,1978.0000,2001.0000,1966.2000,1971.0500,17500
2023-08-24,1946.6500,1990.0000,1946.6500,1974.3000,10798
2023-08-23,1942.8500,2003.6500,1940.0000,1945.8500,186459
2023-08-22,1995.9000,2011.0500,1909.0000,1939.7500,21541
2023-08-21,1983.0000,2007.5000,1983.0000,1993.0000,3919
2023-08-18,1988.9500,2013.6500,1987.6000,1995.2000,36286
2023-08-17,2003.0000,2020.2500,2000.8500,2004.4500,11403
2023-08-16,1950.0000,2001.3500,1950.0000,1998.1500,10843
2023-08-14,1963.0000,1989.6000,1946.3500,1961.5500,11074
2023-08-11,1977.9000,1988.0000,1954.0000,1963.5000,5828
2023-08-10,1970.0000,1978.7000,1958.7500,1963.9000,3664
2023-08-09,2004.7500,2004.7500,1962.3000,1968.5000,31846
2023-08-08,1990.1000,1999.2000,1965.7000,1975.3000,91715
2023-08-07,1996.0000,2016.8500,1991.2000,1993.0000,5099
2023-08-04,2000.0000,2050.8000,1981.7000,1995.0000,21724
2023-08-03,1988.0000,2012.5500,1971.5000,1993.1500,6408
2023-08-02,2006.2000,2007.0000,1978.7000,1990.7500,16968
2023-08-01,2010.6500,2027.5500,1996.2500,2006.2000,5950
2023-07-31,2045.0000,2045.0000,2002.0000,2019.2000,9515
2023-07-28,2002.0000,2061.5500,1992.3500,2049.0500,44314
2023-07-27,1937.0500,2026.7000,1891.7000,2003.6500,87534
2023-07-26,1897.0500,1906.5000,1874.6500,1883.3000,11637
2023-07-25,1898.0000,1901.0000,1870.0500,1897.6000,18129
2023-07-24,1832.2000,1897.3500,1828.5000,1889.6000,14955
2023-07-21,1828.0500,1845.0000,1821.3000,1832.7000,7505
2023-07-20,1839.9500,1846.3000,1819.8500,1837.6500,4992
2023-07-19,1838.1500,1848.0000,1825.7000,1828.6000,7787
2023-07-18,1837.0000,1855.7500,1832.6500,1838.1000,7794
2023-07-17,1835.8500,1854.3000,1825.8500,1838.2500,8597
2023-07-14,1824.9500,1839.2000,1807.6500,1835.8500,15322
2023-07-13,1795.0000,1815.0000,1786.8000,1806.3500,15912
2023-07-12,1809.9500,1809.9500,1781.0000,1797.3000,11695
2023-07-11,1787.9500,1806.0000,1753.3000,1799.0000,15776
